sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1551352715865
2,0.000000,0.000000,0.000000,1551352715866
4,0.000000,0.000000,0.000000,1551352715867
-3, 0.000000, 0, 0, 0
1,0.000000,0.000000,0.000000,1551352715874
2,0.000000,0.000000,0.000000,1551352715875
4,0.004887,0.009268,0.006562,1551352715876
-3, 0.000000, 0, 0, 0
1,-0.005449,-0.002107,9.977769,1551352715884
2,9.875000,-16.250000,-46.500000,1551352715885
4,0.011380,0.001798,0.003857,1551352715886
-3, -2.596946, 0, 0, 0
1,-0.071510,-0.023712,9.907024,1551352715901
2,9.312500,-17.062500,-47.187500,1551352715902
4,0.014748,0.000401,0.004381,1551352715902
-3, -2.660225, 0, 0, 0
1,-0.097367,-0.038202,9.842554,1551352715904
2,9.750000,-16.937500,-47.000000,1551352715905
4,0.009442,-0.003421,0.008639,1551352715905
-3, -2.644665, 0, 0, 0
1,-0.004307,-0.001583,0.724675,1551352715914
2,0.705427,-1.225526,-3.430294,1551352715915
4,0.000979,0.000182,0.000566,1551352715915
-3, 0.000000, 0, 0, 0
1,-0.004307,-0.001583,0.724675,1551352715924
2,0.705427,-1.225526,-3.430294,1551352715925
4,0.000979,0.000182,0.000566,1551352715926
-3, 0.000000, 0, 0, 0
1,-0.002021,0.012996,9.829079,1551352715934
2,9.812500,-17.375000,-47.062500,1551352715935
4,-0.005009,0.006283,0.010158,1551352715935
-3, -2.626382, 0, 0, 0
1,-0.004250,-0.001219,0.952285,1551352715944
2,0.933104,-1.629263,-4.521098,1551352715945
4,0.000830,0.000334,0.000806,1551352715945
-3, 0.000000, 0, 0, 0
1,-0.004250,-0.001219,0.952285,1551352715954
2,0.933104,-1.629263,-4.521098,1551352715955
4,0.000830,0.000334,0.000806,1551352715955
-3, 0.000000, 0, 0, 0
1,0.000613,0.015285,9.909390,1551352715966
2,9.750000,-16.937500,-47.250000,1551352715967
4,-0.004887,0.008831,0.006336,1551352715967
-3, -2.617276, 0, 0, 0
1,-0.014988,-0.026633,9.914083,1551352715974
2,9.375000,-16.812500,-47.125000,1551352715974
4,0.016441,-0.000890,-0.005131,1551352715975
-3, -2.639327, 0, 0, 0
1,-0.027744,-0.016654,9.885946,1551352715984
2,9.687500,-16.750000,-46.937500,1551352715984
4,0.013299,0.002810,-0.001745,1551352715984
-3, -2.625178, 0, 0, 0
1,0.001657,-0.030655,9.852897,1551352715994
2,9.625000,-16.937500,-46.812500,1551352715994
4,0.006493,0.005393,0.000419,1551352715994
-3, -2.628152, 0, 0, 0
1,0.001571,-0.016137,9.847035,1551352716004
2,9.500000,-17.000000,-46.562500,1551352716004
4,-0.002793,0.004625,0.002443,1551352716004
-3, -2.633573, 0, 0, 0
1,-0.008562,0.003036,9.848855,1551352716014
2,9.375000,-16.750000,-46.500000,1551352716014
4,-0.010559,0.003648,0.001414,1551352716014
-3, -2.632807, 0, 0, 0
1,0.004195,0.010199,9.877547,1551352716024
2,9.312500,-17.125000,-46.250000,1551352716024
4,-0.014137,0.005323,0.000175,1551352716024
