sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1559295899490
2,0.000000,0.000000,0.000000,1559295899492
4,0.000000,0.000000,0.000000,1559295899493
-3, 0.000000, 0.000000, 0.000000, 1559295899494
1,0.000000,0.000000,0.000000,1559295899499
2,0.000000,0.000000,0.000000,1559295899500
4,0.000000,0.000000,0.000000,1559295899501
-3, 0.000000, 0.000000, 0.000000, 1559295899502
1,-0.214549,-0.544480,9.683291,1559295899509
2,0.375000,52.437500,-51.812500,1559295899511
4,-0.010804,0.000646,0.009529,1559295899512
-3, 0.054629, -0.021118, 0.017279, 1559295899513
1,-0.216014,-0.590190,9.973602,1559295899519
2,0.687500,51.687500,-51.937500,1559295899520
4,-0.022270,-0.009233,0.007313,1559295899520
-3, 0.054803, -0.021118, 0.017279, 1559295899521
1,-0.010630,-0.028026,0.485370,1559295899529
2,0.026328,2.570349,-2.561365,1559295899530
4,-0.016057,-0.025709,0.005777,1559295899531
-3, 0.055327, -0.020944, 0.015010, 1559295899532
1,-0.010630,-0.028026,0.485370,1559295899539
2,0.812500,51.625000,-52.125000,1559295899540
4,-0.001201,-0.000852,0.000549,1559295899541
-3, 0.055327, -0.020944, 0.015010, 1559295899545
1,-0.138998,-0.609535,10.061814,1559295899549
2,0.812500,51.625000,-52.375000,1559295899550
4,0.025377,-0.047770,0.000803,1559295899550
-3, 0.055851, -0.019722, 0.010996, 1559295899551
1,-0.149504,-0.605810,9.973794,1559295899559
2,0.875000,51.375000,-52.375000,1559295899560
4,0.039410,-0.042813,0.001763,1559295899562
-3, 0.055851, -0.018850, 0.009599, 1559295899563
1,-0.017231,-0.056645,0.956006,1559295899569
2,0.085392,6.151984,-6.198820,1559295899570
4,0.000462,-0.003045,0.000586,1559295899570
-3, 0.055851, -0.018850, 0.009599, 1559295899571
1,-0.127745,-0.571190,9.830976,1559295899579
2,0.875000,51.250000,-52.562500,1559295899580
4,0.041748,-0.020769,0.001082,1559295899581
-3, 0.055676, -0.017802, 0.008203, 1559295899581
1,-0.205202,-0.550982,9.606744,1559295899589
2,1.000000,51.187500,-52.687500,1559295899589
4,0.002566,0.030159,0.000838,1559295899590
-3, 0.055676, -0.016581, 0.005236, 1559295899591
1,-0.191996,-0.499450,9.623245,1559295899599
2,1.250000,51.437500,-53.250000,1559295899601
4,-0.015568,0.042830,-0.000175,1559295899602
-3, 0.055152, -0.017279, 0.004712, 1559295899605
1,-0.211130,-0.492660,9.640416,1559295899609
2,0.155566,9.453642,-9.610121,1559295899610
4,-0.029688,0.039602,-0.006754,1559295899611
-3, 0.054629, -0.017977, 0.004189, 1559295899611
1,-0.033366,-0.102010,1.795616,1559295899619
2,0.155566,9.453642,-9.610121,1559295899619
