sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1559035099602
2,0.000000,0.000000,0.000000,1559035099602
4,0.000000,0.000000,0.000000,1559035099602
-3, -0.000000, -0.000000, 0.000000, 1559035099602
1,0.070725,-0.322566,9.958595,1559035099611
2,0.000000,0.000000,0.000000,1559035099611
4,-0.033196,0.007732,0.011554,1559035099611
-3, -0.000000, -0.000000, 0.000000, 1559035099611
1,0.090453,-0.346087,9.971132,1559035099620
2,7.312500,28.812500,-47.000000,1559035099620
4,-0.025883,0.013212,0.011327,1559035099620
-3, 0.034694, -0.009071, -0.277499, 1559035099620
1,0.082973,-0.330783,9.925154,1559035099630
2,7.562500,28.750000,-47.625000,1559035099630
4,-0.020525,0.011222,0.010367,1559035099630
-3, 0.033314, -0.008360, -0.285207, 1559035099630
1,0.101514,-0.329136,9.935344,1559035099640
2,7.562500,28.062500,-47.500000,1559035099640
4,-0.011414,0.005690,0.010716,1559035099640
-3, 0.033114, -0.010217, -0.295066, 1559035099640
1,0.102137,-0.308747,9.915807,1559035099650
2,7.437500,28.125000,-47.562500,1559035099650
4,-0.001134,-0.001047,0.006021,1559035099650
-3, 0.031125, -0.010300, -0.289281, 1559035099650
1,0.061368,-0.310643,9.861832,1559035099660
2,7.437500,27.875000,-48.062500,1559035099661
4,0.004817,-0.004887,0.001466,1559035099661
-3, 0.031488, -0.006223, -0.285583, 1559035099661
1,0.025886,-0.302570,9.799803,1559035099670
2,7.250000,27.937500,-48.125000,1559035099670
4,0.005847,-0.007662,-0.000890,1559035099670
-3, 0.030865, -0.002641, -0.272096, 1559035099670
1,0.026901,-0.344497,9.747149,1559035099680
2,7.187500,27.812500,-48.312500,1559035099680
4,0.000140,-0.005637,-0.002112,1559035099680
-3, 0.035329, -0.002760, -0.273569, 1559035099680
1,-0.004223,-0.327105,9.730323,1559035099690
2,7.375000,27.812500,-48.312500,1559035099690
4,-0.011362,0.000122,-0.003910,1559035099690
-3, 0.033604, 0.000434, -0.273910, 1559035099690
1,-0.021605,-0.333924,9.739249,1559035099700
2,7.250000,27.750000,-48.562500,1559035099700
4,-0.024120,0.009721,-0.002007,1559035099700
-3, 0.034273, 0.002218, -0.267412, 1559035099700
1,-0.041228,-0.353834,9.793712,1559035099710
2,7.000000,27.687500,-48.625000,1559035099710
4,-0.030194,0.017820,0.000611,1559035099710
-3, 0.036113, 0.004210, -0.256460, 1559035099710
1,-0.040261,-0.338483,9.835783,1559035099720
2,6.750000,27.625000,-48.500000,1559035099720
4,-0.031538,0.022951,0.004241,1559035099720
-3, 0.034400, 0.004093, -0.247390, 1559035099720
1,-0.008562,-0.297187,9.860653,1559035099730
2,6.500000,28.125000,-48.562500,1559035099730
4,-0.023928,0.024504,0.002758,1559035099730
-3, 0.030130, 0.000868, -0.237745, 1559035099730
1,0.003160,-0.283847,9.829960,1559035099740
2,6.500000,28.000000,-48.812500,1559035099740
4,-0.014713,0.013352,0.003473,1559035099740
-3, 0.028868, -0.000322, -0.240399, 1559035099740
1,0.014499,-0.290110,9.777929,1559035099750
2,6.375000,28.125000,-48.500000,1559035099750
4,-0.011030,-0.002880,0.002304,1559035099750
-3, 0.029661, -0.001483, -0.237140, 1559035099750
1,0.027773,-0.287094,9.723973,1559035099760
2,6.312500,28.000000,-48.437500,1559035099760
4,-0.016214,-0.014818,0.002950,1559035099760
-3, 0.029516, -0.002856, -0.238273, 1559035099760
1,0.024153,-0.297120,9.690618,1559035099770
2,6.312500,28.062500,-48.250000,1559035099770
4,-0.027140,-0.019007,0.003019,1559035099770
-3, 0.030651, -0.002492, -0.237525, 1559035099770
1,0.018780,-0.315834,9.720919,1559035099780
2,6.187500,28.125000,-48.250000,1559035099780
4,-0.045291,-0.011764,0.004922,1559035099780
-3, 0.032479, -0.001932, -0.232344, 1559035099780
1,0.000326,-0.320172,9.784183,1559035099791
