sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1554106824979
2,0.000000,0.000000,0.000000,1554106824979
4,0.000000,0.000000,0.000000,1554106824979
-3, 0.000000, 0, 0, 0
1,0.000000,0.000000,0.000000,1554106824987
2,0.000000,0.000000,0.000000,1554106824987
4,-0.020176,-0.005568,-0.011170,1554106824987
-3, 0.000000, 0, 0, 0
1,-0.335696,0.030837,9.867644,1554106824997
2,5.625000,-29.750000,-43.312500,1554106824997
4,-0.016319,-0.001344,-0.008273,1554106824997
-3, -3.002393, 0, 0, 0
1,-0.363880,0.037340,9.822491,1554106825007
2,4.750000,-29.937500,-42.687500,1554106825007
4,-0.019443,0.005463,-0.005463,1554106825007
-3, -3.035644, 0, 0, 0
1,-0.017280,0.001685,0.486086,1554106825017
2,0.255859,-1.473592,-2.122928,1554106825017
4,-0.001363,-0.000029,-0.000604,1554106825017
-3, 0.000000, 0, 0, 0
1,-0.017280,0.001685,0.486086,1554106825027
2,0.255859,-1.473592,-2.122928,1554106825027
4,-0.001363,-0.000029,-0.000604,1554106825027
-3, 0.000000, 0, 0, 0
1,-0.331808,0.087714,9.949853,1554106825037
2,4.562500,-29.562500,-42.562500,1554106825037
4,-0.022253,0.021799,0.001658,1554106825038
-3, -3.034369, 0, 0, 0
1,-0.025143,0.003836,0.722680,1554106825047
2,0.363525,-2.175814,-3.133916,1554106825047
4,-0.001886,0.000517,-0.000547,1554106825047
-3, 0.000000, 0, 0, 0
1,-0.301009,0.089323,9.983562,1554106825057
2,4.687500,-29.375000,-42.437500,1554106825057
4,-0.012933,-0.002635,-0.003246,1554106825057
-3, -3.024638, 0, 0, 0
1,-0.287898,0.064854,9.934280,1554106825067
2,4.500000,-29.312500,-42.375000,1554106825067
4,-0.013195,-0.017314,-0.005428,1554106825068
-3, -3.029421, 0, 0, 0
1,-0.282008,0.051600,9.868823,1554106825077
2,4.187500,-29.250000,-42.250000,1554106825077
4,-0.019862,-0.026023,-0.005934,1554106825077
-3, -3.039328, 0, 0, 0
1,-0.268514,0.066770,9.879300,1554106825087
2,4.062500,-29.187500,-42.250000,1554106825087
4,-0.026546,-0.024365,-0.008203,1554106825088
-3, -3.041136, 0, 0, 0
1,-0.257788,0.091880,9.894690,1554106825097
2,4.062500,-28.812500,-42.312500,1554106825097
4,-0.032568,-0.008866,-0.008378,1554106825098
-3, -3.037837, 0, 0, 0
1,-0.280553,0.092569,9.906900,1554106825107
2,4.250000,-28.687500,-42.562500,1554106825107
4,-0.037839,0.002269,-0.006545,1554106825107
-3, -3.034416, 0, 0, 0
1,-0.280735,0.084649,9.950216,1554106825117
2,0.916062,-5.969376,-8.662898,1554106825117
4,-0.033458,0.008849,-0.001571,1554106825117
-3, -3.028197, 0, 0, 0
1,-0.226195,0.065295,9.966688,1554106825127
2,4.250000,-28.687500,-42.500000,1554106825127
4,-0.023719,0.014085,-0.001571,1554106825127
-3, -3.026481, 0, 0, 0
1,-0.214319,0.065113,9.963892,1554106825137
2,4.250000,-28.937500,-42.437500,1554106825137
4,-0.013614,0.011153,-0.005219,1554106825137
-3, -3.025697, 0, 0, 0
1,-0.231270,0.038259,9.943149,1554106825147
2,4.312500,-29.000000,-42.750000,1554106825147
4,-0.004643,0.005463,-0.007051,1554106825147
-3, -3.027053, 0, 0, 0
1,-0.198173,0.014107,9.895111,1554106825157
2,4.500000,-29.125000,-42.750000,1554106825157
4,-0.000367,0.001134,-0.009355,1554106825157
-3, -3.016895, 0, 0, 0
1,-0.202818,0.001101,9.856268,1554106825167
2,1.244934,-8.181901,-11.932676,1554106825167
4,-0.000454,-0.003857,-0.013387,1554106825168
-3, -3.020054, 0, 0, 0
1,-0.241814,0.013858,9.848424,1554106825177
2,4.437500,-29.250000,-42.625000,1554106825177
4,-0.005603,-0.003508,-0.016877,1554106825177
-3, -3.025979, 0, 0, 0
1,-0.297551,0.019642,9.870509,1554106825187
2,4.625000,-29.437500,-42.437500,1554106825187
4,-0.009844,-0.000838,-0.014032,1554106825188
-3, -3.028151, 0, 0, 0
1,-0.295569,-0.015045,9.900867,1554106825197
2,4.750000,-29.500000,-42.500000,1554106825197
4,-0.013544,0.001571,-0.009931,1554106825197
-3, -3.024434, 0, 0, 0
1,-0.286251,0.005191,9.921543,1554106825207
2,1.490823,-9.733654,-14.169834,1554106825208
4,-0.013003,0.002862,-0.005917,1554106825208
-3, -3.030848, 0, 0, 0
1,-0.266312,0.032657,9.879491,1554106825217
2,4.687500,-29.375000,-42.562500,1554106825217
4,-0.014137,0.003892,-0.005306,1554106825217
-3, -3.021124, 0, 0, 0
1,-0.264540,0.048736,9.851834,1554106825227
2,1.570740,-10.224687,-14.879650,1554106825227
