sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1551352789998
2,0.000000,0.000000,0.000000,1551352789998
4,0.000000,0.000000,0.000000,1551352789998
-3, 0.000000, 0, 0, 0
1,0.000000,0.000000,0.000000,1551352790005
2,0.000000,0.000000,0.000000,1551352790006
4,0.000000,0.000000,0.000000,1551352790006
-3, 0.000000, 0, 0, 0
1,0.134114,-0.596884,9.821255,1551352790015
2,-5.062500,-33.625000,-44.062500,1551352790015
4,-0.007086,0.005376,0.000436,1551352790016
-3, 3.019128, 0, 0, 0
1,0.003353,-0.014922,0.245531,1551352790025
2,-0.126562,-0.840624,-1.101561,1551352790026
4,-0.000177,0.000134,0.000011,1551352790026
-3, 0.000000, 0, 0, 0
1,0.165296,-0.582097,9.862675,1551352790035
2,-5.437500,-33.625000,-44.000000,1551352790036
4,-0.002356,0.017767,-0.000175,1551352790036
-3, 3.012368, 0, 0, 0
1,0.007401,-0.029101,0.485960,1551352790045
2,-0.259336,-1.660233,-2.174021,1551352790046
4,-0.000232,0.000575,0.000006,1551352790046
-3, 0.000000, 0, 0, 0
1,0.142484,-0.627846,9.890122,1551352790055
2,-5.812500,-33.875000,-44.000000,1551352790056
4,0.004276,-0.003962,-0.008709,1551352790056
-3, 3.001045, 0, 0, 0
1,0.010778,-0.044070,0.721063,1551352790066
2,-0.398165,-2.465601,-3.219670,1551352790066
4,-0.000119,0.000462,-0.000212,1551352790066
-3, 0.000000, 0, 0, 0
1,0.115008,-0.643475,9.924051,1551352790076
2,-5.687500,-33.812500,-44.000000,1551352790076
4,-0.001082,-0.011886,-0.015882,1551352790076
-3, 3.001042, 0, 0, 0
1,0.107701,-0.634856,9.941980,1551352790086
2,-6.062500,-33.937500,-43.875000,1551352790086
4,-0.005568,-0.007802,-0.011397,1551352790086
-3, 2.990393, 0, 0, 0
1,0.165391,-0.619476,9.977826,1551352790096
2,-6.125000,-34.000000,-44.062500,1551352790099
4,-0.009268,-0.001257,-0.009111,1551352790099
-3, 2.995550, 0, 0, 0
1,0.153689,-0.580872,9.935287,1551352790106
2,-6.187500,-34.062500,-44.000000,1551352790106
4,-0.008063,-0.000175,-0.006754,1551352790106
-3, 2.992179, 0, 0, 0
1,0.125284,-0.583706,9.865663,1551352790115
2,-6.312500,-34.062500,-44.000000,1551352790116
4,-0.002985,0.000559,-0.002601,1551352790116
-3, 2.985701, 0, 0, 0
1,0.160862,-0.592259,9.845427,1551352790125
2,-6.000000,-33.812500,-44.062500,1551352790126
4,0.004224,0.000471,-0.000332,1551352790126
-3, 2.997569, 0, 0, 0
1,0.167613,-0.557887,9.850608,1551352790135
2,-6.000000,-33.750000,-44.125000,1551352790136
4,0.012566,0.001658,-0.001361,1551352790136
-3, 2.997596, 0, 0, 0
1,0.133041,-0.551461,9.891702,1551352790145
2,-6.125000,-33.687500,-44.125000,1551352790146
4,0.019321,0.007173,-0.003299,1551352790146
-3, 2.989542, 0, 0, 0
1,0.122152,-0.582203,9.884596,1551352790155
2,-6.375000,-33.625000,-44.062500,1551352790156
4,0.022811,0.009791,-0.005690,1551352790156
-3, 2.981747, 0, 0, 0
1,0.099819,-0.633506,9.866333,1551352790165
2,-6.437500,-33.500000,-44.000000,1551352790166
4,0.021206,0.009687,-0.006336,1551352790166
-3, 2.977796, 0, 0, 0
1,0.097482,-0.642719,9.873994,1551352790175
2,-6.250000,-33.312500,-44.187500,1551352790176
4,0.012566,0.007522,-0.008727,1551352790176
-3, 2.981995, 0, 0, 0
1,0.075781,-0.619255,9.837354,1551352790185
2,-6.125000,-33.000000,-44.187500,1551352790186
