sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1558430780289
2,0.000000,0.000000,0.000000,1558430780290
4,0.000000,0.000000,0.000000,1558430780290
-3, 0.000000, 0, 0, 0
1,0.000000,0.000000,0.000000,1558430780296
2,0.000000,0.000000,0.000000,1558430780296
4,0.000000,0.000000,0.000000,1558430780296
-3, 0.000000, 0, 0, 0
1,0.048803,-0.101801,9.750568,1558430780307
2,19.312500,-21.312500,-41.812500,1558430780307
4,-0.021450,0.044838,-0.002426,1558430780307
-3, -2.410065, 0, 0, 0
1,0.016999,-0.088854,9.742160,1558430780317
2,19.875000,-20.687500,-41.687500,1558430780317
4,-0.029130,0.042237,-0.000646,1558430780317
-3, -2.383466, 0, 0, 0
1,0.001615,-0.004703,0.481224,1558430780326
2,0.967616,-1.036679,-2.061365,1558430780327
4,-0.001251,0.002149,-0.000075,1558430780327
-3, 0.000000, 0, 0, 0
1,0.050776,-0.145615,9.875488,1558430780337
2,19.750000,-20.875000,-42.187500,1558430780337
4,-0.036879,0.023318,0.003299,1558430780337
-3, -2.392998, 0, 0, 0
1,0.002844,-0.008226,0.716080,1558430780347
2,1.437175,-1.532636,-3.064517,1558430780347
4,-0.002142,0.002678,0.000009,1558430780347
-3, 0.000000, 0, 0, 0
1,0.002844,-0.008226,0.716080,1558430780356
2,1.437175,-1.532636,-3.064517,1558430780356
4,-0.002142,0.002678,0.000009,1558430780356
-3, 0.000000, 0, 0, 0
1,0.002844,-0.008226,0.716080,1558430780366
2,1.437175,-1.532636,-3.064517,1558430780367
4,-0.002142,0.002678,0.000009,1558430780367
-3, 0.000000, 0, 0, 0
1,-0.016644,-0.228206,9.934385,1558430780376
2,19.875000,-20.375000,-42.750000,1558430780377
4,-0.002112,0.033161,0.000559,1558430780378
-3, -2.393810, 0, 0, 0
1,0.002356,-0.013725,0.946537,1558430780386
2,1.898121,-2.003695,-4.056653,1558430780387
4,-0.002141,0.003440,0.000023,1558430780387
-3, 0.000000, 0, 0, 0
1,0.002356,-0.013725,0.946537,1558430780397
2,1.898121,-2.003695,-4.056653,1558430780398
4,-0.002141,0.003440,0.000023,1558430780398
-3, 0.000000, 0, 0, 0
1,-0.057997,-0.200471,9.832823,1558430780406
2,19.687500,-20.500000,-43.250000,1558430780407
4,-0.006196,0.020525,-0.003822,1558430780407
-3, -2.403880, 0, 0, 0
1,0.000848,-0.018394,1.168694,1558430780416
2,2.342855,-2.466102,-5.036486,1558430780417
4,-0.002242,0.003867,-0.000073,1558430780417
-3, -2.396757, 0, 0, 0
1,-0.090865,-0.203565,9.808010,1558430780430
2,19.750000,-20.500000,-43.187500,1558430780431
4,-0.013230,0.032149,0.000000,1558430780432
-3, -2.406378, 0, 0, 0
1,-0.001445,-0.023023,1.384677,1558430780439
2,19.812500,-20.562500,-43.187500,1558430780439
4,-0.002517,0.004574,-0.000071,1558430780439
-3, -2.392980, 0, 0, 0
1,-0.090836,-0.187916,9.896298,1558430780446
2,19.937500,-20.562500,-43.000000,1558430780447
4,-0.019443,0.035116,0.007662,1558430780447
