sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1557471624793
2,0.000000,0.000000,0.000000,1557471624794
4,0.000000,0.000000,0.000000,1557471624794
-3, 0.000000, 0, 0, 0
1,-1.102415,-0.221588,9.870145,1557471624802
2,12.750000,-16.812500,-40.500000,1557471624802
4,0.004643,-0.020490,-0.018640,1557471624802
-3, -2.709696, 0, 0, 0
1,-0.027560,-0.005540,0.246753,1557471624812
2,0.318750,-0.420312,-1.012499,1557471624812
4,0.000116,-0.000512,-0.000466,1557471624812
-3, 0.000000, 0, 0, 0
1,-1.191240,-0.267576,9.946108,1557471624822
2,13.062500,-16.562500,-39.750000,1557471624822
4,0.016965,-0.032673,-0.010297,1557471624822
-3, -2.704725, 0, 0, 0
1,-1.131595,-0.239803,9.956882,1557471624832
2,12.750000,-16.625000,-39.937500,1557471624832
4,0.000537,-0.001316,-0.000712,1557471624832
-3, -2.707609, 0, 0, 0
1,-0.083526,-0.017783,0.725928,1557471624842
2,0.940159,-1.218894,-2.929849,1557471624842
4,0.020525,-0.020682,-0.007819,1557471624842
-3, 0.000000, 0, 0, 0
1,-0.083526,-0.017783,0.725928,1557471624852
2,0.940159,-1.218894,-2.929849,1557471624852
4,0.001037,-0.001800,-0.000889,1557471624852
-3, 0.000000, 0, 0, 0
1,-1.194314,-0.227162,9.745110,1557471624863
2,12.375000,-16.625000,-40.062500,1557471624863
4,0.001117,0.010873,-0.006353,1557471624863
-3, -2.742605, 0, 0, 0
1,-0.111296,-0.023018,0.951407,1557471624872
2,1.226030,-1.604047,-3.858164,1557471624872
4,0.001039,-0.001484,-0.001026,1557471624872
-3, 0.000000, 0, 0, 0
1,-1.195980,-0.246469,9.758000,1557471624882
2,12.187500,-16.687500,-40.000000,1557471624882
4,0.001039,-0.001484,-0.001026,1557471624882
-3, -2.754048, 0, 0, 0
1,-1.105508,-0.209359,9.851106,1557471624892
2,12.312500,-16.812500,-40.250000,1557471624893
4,0.002723,0.001606,-0.009372,1557471624893
-3, -2.728664, 0, 0, 0
1,-1.111561,-0.232946,9.792505,1557471624902
2,12.312500,-16.875000,-40.500000,1557471624903
4,0.009442,0.001187,-0.014137,1557471624904
-3, -2.736022, 0, 0, 0
1,-1.117249,-0.254647,9.743434,1557471624912
2,12.187500,-16.937500,-40.812500,1557471624912
4,0.009268,-0.005009,-0.015917,1557471624912
-3, -2.749152, 0, 0, 0
1,-1.120151,-0.269271,9.738454,1557471624922
2,12.062500,-16.812500,-40.875000,1557471624923
4,0.002391,-0.010245,-0.014312,1557471624923
-3, -2.754905, 0, 0, 0
