sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1559035301918
2,0.000000,0.000000,0.000000,1559035301919
4,0.000000,0.000000,0.000000,1559035301919
-3, -0.000000, -0.000000, 0.000000, 1559035301919
1,0.000000,0.000000,0.000000,1559035301927
2,-4.000000,-17.875000,-41.312500,1559035301927
4,-0.001292,-0.000820,-0.002356,1559035301927
-3, -0.000000, -0.000000, 0.000000, 1559035301927
1,-0.160910,-0.225036,9.795522,1559035301936
2,-3.937500,-17.937500,-41.250000,1559035301937
4,-0.006178,0.003700,-0.001955,1559035301937
-3, 0.022966, 0.016425, 2.901862, 1559035301937
1,-0.004023,-0.005626,0.244888,1559035301947
2,-0.195937,-0.884140,-2.038240,1559035301947
4,-0.000186,0.000073,-0.000106,1559035301947
-3, -0.000000, -0.000000, 0.000000, 1559035301947
1,-0.142828,-0.226214,9.784116,1559035301956
2,-3.937500,-18.250000,-41.375000,1559035301956
4,-0.005760,0.000349,-0.001292,1559035301956
-3, 0.023114, 0.014597, 2.909349, 1559035301956
1,-0.007493,-0.011141,0.483368,1559035301966
2,-0.289476,-1.318286,-3.021658,1559035301966
4,-0.000325,0.000079,-0.000136,1559035301966
-3, -0.000000, -0.000000, 0.000000, 1559035301966
1,-0.167604,-0.216263,9.775296,1559035301976
2,-4.500000,-18.375000,-41.750000,1559035301976
4,-0.007645,-0.000489,-0.000995,1559035301976
-3, 0.022117, 0.017144, 2.877579, 1559035301976
1,-0.151869,-0.202090,9.852015,1559035301988
2,-4.437500,-18.375000,-41.750000,1559035301988
4,-0.001937,-0.010873,-0.003805,1559035301988
-3, 0.020507, 0.015414, 2.883245, 1559035301988
1,-0.122966,-0.234881,9.785294,1559035301997
2,-4.562500,-18.437500,-41.750000,1559035301997
4,0.000052,-0.021555,-0.004957,1559035301997
-3, 0.023997, 0.012566, 2.885572, 1559035301997
1,-0.103611,-0.211552,9.721981,1559035302006
2,-4.750000,-18.687500,-41.812500,1559035302006
4,-0.008011,-0.025412,-0.011170,1559035302007
-3, 0.021755, 0.010657, 2.882377, 1559035302007
1,-0.118858,-0.193595,9.724338,1559035302016
2,-4.750000,-18.812500,-41.750000,1559035302018
4,-0.017715,-0.017767,-0.013107,1559035302018
-3, 0.019904, 0.012222, 2.879899, 1559035302018
1,-0.154867,-0.207922,9.723715,1559035302026
2,-4.812500,-18.875000,-41.687500,1559035302026
4,-0.021118,-0.012741,-0.011519,1559035302027
-3, 0.021377, 0.015925, 2.871264, 1559035302027
1,-0.144322,-0.166416,9.737965,1559035302036
2,-4.937500,-18.812500,-41.562500,1559035302037
4,-0.025080,-0.002182,-0.008517,1559035302037
-3, 0.017086, 0.014820, 2.864423, 1559035302037
1,-0.028607,-0.042465,1.989733,1559035302046
2,-4.812500,-18.812500,-41.375000,1559035302047
4,-0.002227,-0.002047,-0.001395,1559035302047
-3, 0.021337, 0.014377, 2.873594, 1559035302047
1,-0.164453,-0.142110,9.778389,1559035302057
2,-4.687500,-18.812500,-41.375000,1559035302057
4,-0.027402,0.016179,0.002391,1559035302058
-3, 0.014530, 0.016816, 2.871086, 1559035302058
1,-0.159483,-0.153660,9.753517,1559035302066
2,-4.625000,-18.937500,-41.375000,1559035302066
4,-0.025883,0.013212,0.007016,1559035302067
-3, 0.015751, 0.016350, 2.877275, 1559035302067
1,-0.105862,-0.160421,9.767787,1559035302076
2,-4.500000,-19.062500,-41.500000,1559035302077
4,-0.028379,0.004887,0.010402,1559035302077
-3, 0.016421, 0.010837, 2.895930, 1559035302078
1,-0.053352,-0.180350,9.776300,1559035302086
2,-4.500000,-19.000000,-41.250000,1559035302086
4,-0.031486,-0.000436,0.010228,1559035302087
-3, 0.018445, 0.005457, 2.906846, 1559035302087
1,-0.047405,-0.193729,9.787544,1559035302096
2,-4.312500,-19.000000,-41.187500,1559035302097
4,-0.038764,-0.005515,0.005341,1559035302097
-3, 0.019791, 0.004843, 2.917662, 1559035302098
1,-0.059070,-0.217355,9.805865,1559035302106
2,-4.375000,-19.062500,-41.375000,1559035302106
4,-0.043441,-0.011100,0.001100,1559035302107
-3, 0.022162, 0.006024, 2.914093, 1559035302107
1,-0.047089,-0.222306,9.833762,1559035302116
2,-4.375000,-18.937500,-41.250000,1559035302116
4,-0.006538,-0.001412,-0.000346,1559035302117
-3, 0.022602, 0.004788, 2.915350, 1559035302117
1,-0.076509,-0.223973,9.864072,1559035302126
2,-4.375000,-18.812500,-41.500000,1559035302126
4,-0.054227,0.002548,-0.002374,1559035302127
-3, 0.022701, 0.007756, 2.908107, 1559035302127
1,-0.140856,-0.224921,9.863393,1559035302136
2,-4.437500,-18.937500,-41.687500,1559035302137
4,-0.060737,0.019600,0.001693,1559035302137
-3, 0.022797, 0.014280, 2.893682, 1559035302138
1,-0.137609,-0.239171,9.918229,1559035302147
2,-4.437500,-19.000000,-41.625000,1559035302147
4,-0.063757,0.034994,0.009320,1559035302147
-3, 0.024107, 0.013873, 2.895886, 1559035302147
1,-0.122641,-0.230475,9.983399,1559035302156
2,-4.437500,-19.000000,-41.687500,1559035302156
4,-0.058905,0.047421,0.018762,1559035302157
-3, 0.023080, 0.012284, 2.898486, 1559035302157
1,-0.097683,-0.196258,9.926016,1559035302166
2,-4.437500,-19.062500,-41.500000,1559035302167
4,-0.051365,0.042202,0.026145,1559035302167
-3, 0.019768, 0.009841, 2.902488, 1559035302167
1,0.032015,-0.165056,9.878132,1559035302176
2,-4.312500,-18.875000,-41.812500,1559035302176
4,-0.054454,0.041294,0.032690,1559035302177
-3, 0.016708, -0.003241, 2.931323, 1559035302177
1,0.024181,-0.165573,9.947736,1559035302186
2,-4.437500,-18.625000,-41.812500,1559035302187
