sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1559052381278
2,0.000000,0.000000,0.000000,1559052381279
4,0.000000,0.000000,0.000000,1559052381279
-3, -0.000000, -0.000000, 0.000000, 1559052381279
1,-0.140808,0.027648,9.843952,1559052381287
2,-17.812500,28.187500,-52.812500,1559052381287
4,-0.034139,0.007802,0.021188,1559052381287
-3, -0.002808, 0.014303, 0.580046, 1559052381287
1,-0.003520,0.000691,0.246099,1559052381297
2,-0.445312,0.704687,-1.320311,1559052381297
4,-0.000853,0.000195,0.000530,1559052381297
-3, -0.000000, -0.000000, 0.000000, 1559052381297
1,-0.003520,0.000691,0.246099,1559052381306
2,-0.445312,0.704687,-1.320311,1559052381307
4,-0.000853,0.000195,0.000530,1559052381307
-3, -0.000000, -0.000000, 0.000000, 1559052381307
1,-0.141009,0.027045,9.846260,1559052381316
2,-17.812500,27.812500,-52.812500,1559052381316
4,-0.033353,-0.007749,0.013195,1559052381316
-3, -0.002746, 0.014320, 0.586245, 1559052381316
1,-0.006957,0.001350,0.486102,1559052381327
2,-0.879491,1.382381,-2.607615,1559052381327
4,-0.001666,-0.000004,0.000846,1559052381327
-3, -0.000000, -0.000000, 0.000000, 1559052381327
1,-0.006957,0.001350,0.486102,1559052381337
2,-0.879491,1.382381,-2.607615,1559052381337
4,-0.001666,-0.000004,0.000846,1559052381337
-3, -0.000000, -0.000000, 0.000000, 1559052381337
1,-0.143145,0.011971,9.912215,1559052381346
2,-17.500000,27.812500,-52.937500,1559052381347
4,-0.042987,-0.001815,0.010280,1559052381347
-3, -0.001208, 0.014440, 0.579976, 1559052381347
1,-0.122267,0.042799,9.988667,1559052381356
2,-17.437500,27.937500,-53.000000,1559052381357
4,-0.038153,0.012060,0.012566,1559052381357
-3, -0.004284, 0.012240, 0.570831, 1559052381357
1,-0.013160,0.002645,0.953428,1559052381367
2,-1.698566,2.690492,-5.094213,1559052381367
4,-0.003585,0.000254,0.001369,1559052381367
-3, -0.000000, -0.000000, 0.000000, 1559052381367
1,-0.074680,0.028041,9.933810,1559052381377
2,-17.250000,27.875000,-53.062500,1559052381377
4,-0.002321,0.057578,0.010647,1559052381378
-3, -0.002823, 0.007518, 0.562011, 1559052381378
1,-0.154072,0.009701,9.868832,1559052381386
2,-17.125000,27.937500,-53.375000,1559052381386
4,0.000663,0.048311,0.012549,1559052381387
-3, -0.000983, 0.015611, 0.570395, 1559052381387
1,-0.146324,0.031412,9.890486,1559052381396
2,-17.125000,28.062500,-53.250000,1559052381397
4,-0.000471,0.042726,0.019879,1559052381397
-3, -0.003176, 0.014793, 0.565364, 1559052381397
1,-0.116368,0.064404,9.995112,1559052381407
2,-17.125000,28.062500,-53.250000,1559052381407
4,-0.000908,0.045047,0.022602,1559052381407
-3, -0.006443, 0.011642, 0.558383, 1559052381407
1,-0.089926,0.127965,10.038131,1559052381417
2,-17.125000,28.000000,-53.125000,1559052381417
4,0.000227,0.052988,0.024208,1559052381417
-3, -0.012747, 0.008958, 0.550525, 1559052381417
1,-0.030761,0.154330,10.063902,1559052381426
2,-17.125000,28.000000,-53.062500,1559052381427
4,0.004904,0.068120,0.023195,1559052381427
-3, -0.015334, 0.003057, 0.540455, 1559052381427
1,-0.027964,0.211590,10.016688,1559052381436
2,-17.187500,27.812500,-53.187500,1559052381437
4,0.012898,0.078592,0.023248,1559052381437
-3, -0.021121, 0.002792, 0.539880, 1559052381438
1,-0.152099,0.179891,9.810117,1559052381446
2,-16.937500,27.875000,-53.125000,1559052381446
4,0.011502,0.077737,0.028449,1559052381447
-3, -0.018333, 0.015503, 0.551951, 1559052381447
1,-0.128128,0.177353,9.643777,1559052381456
2,-17.000000,27.625000,-53.125000,1559052381457
4,-0.007732,0.080390,0.043371,1559052381457
-3, -0.018387, 0.013285, 0.554407, 1559052381457
1,-0.031173,0.248365,9.600730,1559052381466
2,-17.062500,27.625000,-53.312500,1559052381466
4,-0.039811,0.123255,0.052465,1559052381467
-3, -0.025863, 0.003247, 0.536344, 1559052381467
1,-0.018158,0.377451,9.560765,1559052381476
2,-17.187500,27.687500,-53.187500,1559052381477
4,-0.075922,0.166592,0.051173,1559052381477
-3, -0.039459, 0.001899, 0.526239, 1559052381477
1,0.020523,0.402561,9.558640,1559052381486
2,-17.250000,27.812500,-53.375000,1559052381487
4,-0.110532,0.199770,0.039479,1559052381487
-3, -0.042090, -0.002147, 0.518451, 1559052381487
1,-0.001829,0.384269,9.552032,1559052381496
2,-17.187500,28.062500,-53.437500,1559052381497
4,-0.139312,0.228656,0.026512,1559052381497
-3, -0.040207, 0.000191, 0.517837, 1559052381497
1,0.027792,0.417357,9.629460,1559052381506
2,-17.250000,28.125000,-53.437500,1559052381507
4,-0.162385,0.226666,0.013352,1559052381507
-3, -0.043314, -0.002886, 0.512076, 1559052381507
1,0.056321,0.409351,9.797294,1559052381516
2,-17.125000,28.250000,-53.625000,1559052381516
4,-0.168372,0.180868,-0.007138,1559052381517
-3, -0.041757, -0.005749, 0.504330, 1559052381517
1,0.100384,0.380094,9.902188,1559052381526
2,-17.062500,28.375000,-53.500000,1559052381526
4,-0.167674,0.151547,-0.039741,1559052381527
-3, -0.038364, -0.010137, 0.497586, 1559052381527
1,0.140003,0.383484,10.077453,1559052381536
2,-17.000000,28.500000,-53.562500,1559052381536
4,-0.151791,0.100985,-0.055501,1559052381537
-3, -0.038032, -0.013892, 0.489305, 1559052381537
1,0.148316,0.301114,10.239722,1559052381546
2,-16.750000,28.500000,-53.562500,1559052381546
4,-0.134513,0.067946,-0.051592,1559052381547
-3, -0.029395, -0.014483, 0.488293, 1559052381547
1,0.280667,0.345866,10.373071,1559052381556
2,-16.562500,28.562500,-53.687500,1559052381556
