sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1559052455524
2,0.000000,0.000000,0.000000,1559052455524
4,0.000000,0.000000,0.000000,1559052455524
-3, -0.000000, -0.000000, 0.000000, 1559052455524
1,-0.147741,-0.521017,10.030968,1559052455532
2,0.000000,0.000000,0.000000,1559052455532
4,-0.042115,0.039252,0.020001,1559052455532
-3, -0.000000, -0.000000, 0.000000, 1559052455532
1,-0.134468,-0.518316,10.039204,1559052455542
2,-30.000000,2.687500,-54.750000,1559052455542
4,-0.023318,0.039759,0.015132,1559052455542
-3, 0.051579, 0.013393, 1.574629, 1559052455542
1,-0.006963,-0.025658,0.495484,1559052455552
2,-0.749999,0.067187,-1.368749,1559052455552
4,-0.001609,0.001951,0.000866,1559052455552
-3, -0.000000, -0.000000, 0.000000, 1559052455552
1,-0.131624,-0.534530,9.947717,1559052455562
2,-29.312500,3.750000,-54.812500,1559052455562
4,-0.010001,0.026791,0.006318,1559052455562
-3, 0.053678, 0.013231, 1.543340, 1559052455562
1,-0.010079,-0.038379,0.731790,1559052455572
2,-1.464061,0.159258,-2.704841,1559052455572
4,-0.001819,0.002572,0.001002,1559052455572
-3, -0.000000, -0.000000, 0.000000, 1559052455572
1,-0.232793,-0.591761,9.936167,1559052455582
2,-29.562500,3.312500,-54.500000,1559052455582
4,0.020717,-0.005201,-0.006021,1559052455582
-3, 0.059470, 0.023425, 1.567245, 1559052455582
1,-0.261035,-0.654805,10.041521,1559052455592
2,-29.500000,3.500000,-54.437500,1559052455592
4,0.045413,0.004363,0.000122,1559052455592
-3, 0.065096, 0.025990, 1.570715, 1559052455593
1,-0.259340,-0.633065,10.127617,1559052455602
2,-29.562500,3.687500,-54.312500,1559052455603
4,0.075590,0.030229,0.010175,1559052455603
-3, 0.062407, 0.025602, 1.559766, 1559052455604
1,-0.309896,-0.562599,10.234675,1559052455612
2,-29.500000,3.625000,-54.500000,1559052455613
4,0.113272,0.064822,0.026023,1559052455613
-3, 0.054890, 0.030270, 1.548963, 1559052455613
1,-0.219883,-0.499804,10.243851,1559052455622
2,-29.437500,3.500000,-54.437500,1559052455622
4,0.148597,0.111335,0.033545,1559052455622
-3, 0.048741, 0.021462, 1.542210, 1559052455623
1,-0.210125,-0.493981,10.115751,1559052455632
2,-29.187500,3.687500,-54.375000,1559052455632
4,0.172892,0.141983,0.033842,1559052455634
-3, 0.048784, 0.020769, 1.535784, 1559052455634
1,-0.167766,-0.467693,9.901288,1559052455642
2,-29.187500,3.437500,-54.312500,1559052455642
4,0.178844,0.135071,0.026861,1559052455643
-3, 0.047194, 0.016942, 1.541071, 1559052455643
1,-0.034438,-0.423697,9.768554,1559052455652
2,-29.062500,3.375000,-54.312500,1559052455652
4,0.165387,0.097215,0.013212,1559052455653
-3, 0.043346, 0.003525, 1.535848, 1559052455653
1,-0.066003,-0.307099,9.663065,1559052455662
2,-28.937500,3.375000,-54.250000,1559052455662
4,0.146712,0.044855,-0.005777,1559052455662
-3, 0.031769, 0.006830, 1.514338, 1559052455662
1,-0.249706,-0.277076,9.519499,1559052455672
2,-28.875000,3.500000,-54.500000,1559052455672
4,0.123587,0.017541,-0.009250,1559052455672
-3, 0.029088, 0.026225, 1.506976, 1559052455672
1,-0.361582,-0.325085,9.447214,1559052455682
2,-29.000000,3.375000,-54.562500,1559052455682
4,0.095784,0.009390,-0.002164,1559052455682
-3, 0.034372, 0.038255, 1.521346, 1559052455682
1,-0.312587,-0.351842,9.398131,1559052455692
2,-29.000000,3.375000,-54.812500,1559052455692
4,0.058311,0.000419,0.002443,1559052455692
-3, 0.037399, 0.033248, 1.526667, 1559052455692
1,-0.299831,-0.313114,9.478310,1559052455702
2,-29.000000,3.437500,-54.750000,1559052455702
4,0.026686,-0.005463,0.003822,1559052455702
-3, 0.033006, 0.031623, 1.516806, 1559052455702
1,-0.294401,-0.301334,9.524776,1559052455712
2,-29.125000,3.562500,-54.750000,1559052455712
4,0.005498,-0.003822,0.006545,1559052455712
-3, 0.031611, 0.030899, 1.510499, 1559052455712
1,-0.285868,-0.303135,9.565707,1559052455722
2,-29.250000,3.187500,-54.750000,1559052455722
4,-0.009163,-0.002775,0.006981,1559052455722
-3, 0.031665, 0.029876, 1.522862, 1559052455722
1,-0.253929,-0.327278,9.581480,1559052455732
2,-29.250000,3.312500,-54.687500,1559052455732
4,-0.022619,-0.006702,0.001309,1559052455732
-3, 0.034132, 0.026496, 1.522886, 1559052455732
1,-0.289430,-0.372729,9.649513,1559052455742
2,-29.250000,3.187500,-54.750000,1559052455742
4,-0.032742,-0.027297,-0.002688,1559052455742
-3, 0.038590, 0.029985, 1.534941, 1559052455742
