sensorType,x,y,z,timestamp
1,0.000000,0.000000,0.000000,1557478835713
2,0.000000,0.000000,0.000000,1557478835713
4,0.000000,0.000000,0.000000,1557478835713
-3, 0.000000, 0, 0, 0
1,-0.158534,0.100949,9.900063,1557478835722
2,0.000000,0.000000,0.000000,1557478835722
4,0.042935,0.028780,0.007610,1557478835722
-3, 0.000000, 0, 0, 0
1,-0.140118,0.117565,9.860854,1557478835732
2,-19.062500,20.187500,-41.500000,1557478835732
4,0.045344,0.042778,0.018064,1557478835732
-3, 0.759931, 0, 0, 0
1,-0.113638,0.139687,9.805530,1557478835742
2,-18.687500,19.875000,-42.062500,1557478835742
4,0.041591,0.043494,0.023492,1557478835742
-3, 0.752736, 0, 0, 0
1,-0.079248,0.201668,9.749687,1557478835752
2,-18.687500,19.750000,-42.125000,1557478835752
4,0.028938,0.040265,0.025604,1557478835752
-3, 0.745451, 0, 0, 0
1,-0.020245,0.252722,9.717797,1557478835762
2,-18.500000,19.625000,-41.625000,1557478835762
4,0.009146,0.025412,0.019967,1557478835762
-3, 0.731670, 0, 0, 0
1,-0.038853,0.253565,9.712127,1557478835772
2,-18.437500,19.687500,-41.875000,1557478835772
4,-0.010559,-0.000332,0.010053,1557478835772
-3, 0.730424, 0, 0, 0
1,-0.056264,0.235609,9.719090,1557478835782
2,-18.437500,19.500000,-42.000000,1557478835782
4,-0.025063,-0.031521,0.001292,1557478835782
-3, 0.738757, 0, 0, 0
1,-0.083902,0.227641,9.756334,1557478835792
2,-18.312500,19.437500,-42.000000,1557478835792
4,-0.035797,-0.045152,-0.003002,1557478835792
-3, 0.741028, 0, 0, 0
1,-0.127917,0.166062,9.765642,1557478835802
2,-18.375000,19.437500,-41.937500,1557478835802
4,-0.040422,-0.038083,-0.003526,1557478835802
-3, 0.754159, 0, 0, 0
1,-0.151630,0.106791,9.775774,1557478835812
2,-18.125000,19.312500,-42.000000,1557478835813
4,-0.040893,-0.020333,0.004520,1557478835813
-3, 0.759645, 0, 0, 0
1,-0.190339,0.096017,9.781435,1557478835822
2,-18.000000,19.250000,-41.937500,1557478835823
4,-0.037839,0.005568,0.013596,1557478835823
-3, 0.763446, 0, 0, 0
1,-0.159186,0.104004,9.790236,1557478835832
2,-17.812500,19.187500,-41.812500,1557478835833
4,-0.034435,0.029793,0.023562,1557478835833
-3, 0.755566, 0, 0, 0
1,-0.103908,0.120984,9.777297,1557478835842
2,-17.687500,19.187500,-41.812500,1557478835842
4,-0.034767,0.041748,0.027332,1557478835843
-3, 0.743918, 0, 0, 0
1,-0.102309,0.151812,9.808307,1557478835852
2,-17.562500,19.062500,-41.937500,1557478835852
4,-0.039252,0.043179,0.025674,1557478835853
-3, 0.740147, 0, 0, 0
1,-0.096525,0.129325,9.860721,1557478835862
2,-17.562500,18.875000,-42.000000,1557478835862
4,-0.043808,0.022148,0.020071,1557478835862
-3, 0.746666, 0, 0, 0
1,-0.100394,0.113217,9.915318,1557478835872
2,-17.500000,18.687500,-41.812500,1557478835872
4,-0.044087,-0.013177,0.017052,1557478835872
-3, 0.751995, 0, 0, 0
1,-0.068761,0.086919,9.934252,1557478835882
2,-17.437500,18.750000,-41.875000,1557478835883
4,-0.044803,-0.054280,0.013422,1557478835883
-3, 0.747750, 0, 0, 0
1,-0.042646,0.084333,9.943876,1557478835892
2,-17.250000,18.750000,-41.937500,1557478835892
4,-0.043633,-0.079884,0.007261,1557478835892
-3, 0.739592, 0, 0, 0
1,-0.023569,0.085119,9.925815,1557478835902
2,-17.375000,18.812500,-41.875000,1557478835902
4,-0.046722,-0.086027,-0.000105,1557478835902
-3, 0.739145, 0, 0, 0
1,-0.058064,0.067124,9.887670,1557478835912
2,-17.312500,18.750000,-42.000000,1557478835912
4,-0.052657,-0.076288,-0.003700,1557478835912
-3, 0.745107, 0, 0, 0
1,-0.117345,0.071462,9.853883,1557478835922
2,-17.375000,18.687500,-41.812500,1557478835922
4,-0.060458,-0.059882,-0.000192,1557478835922
-3, 0.755103, 0, 0, 0
1,-0.104876,0.089237,9.827882,1557478835932
2,-17.312500,18.625000,-41.625000,1557478835932
4,-0.074770,-0.057683,0.007941,1557478835932
-3, 0.751545, 0, 0, 0
1,-0.078463,0.078511,9.812454,1557478835942
2,-17.437500,18.750000,-41.687500,1557478835942
4,-0.086603,-0.064734,0.012060,1557478835942
-3, 0.749824, 0, 0, 0
1,-0.016826,0.042234,9.860060,1557478835952
2,-17.312500,18.937500,-41.625000,1557478835952
4,-0.094492,-0.067143,0.012305,1557478835952
-3, 0.737981, 0, 0, 0
1,0.031105,0.045825,9.909074,1557478835962
2,-17.375000,19.312500,-41.562500,1557478835963
4,-0.090181,-0.069132,0.012060,1557478835963
-3, 0.723969, 0, 0, 0
1,0.065898,0.070533,9.982020,1557478835972
2,-17.312500,19.250000,-41.437500,1557478835972
4,-0.068225,-0.071314,0.003700,1557478835972
-3, 0.717041, 0, 0, 0
1,0.107806,0.077007,10.022358,1557478835982
2,-17.375000,19.187500,-41.375000,1557478835982
4,-0.036687,-0.054350,-0.002199,1557478835982
-3, 0.714780, 0, 0, 0
1,0.071108,0.036287,10.013720,1557478835992
2,-17.437500,19.312500,-41.562500,1557478835992
4,-0.000855,-0.027367,-0.005428,1557478835992
-3, 0.722064, 0, 0, 0
1,0.006522,0.033385,10.067734,1557478836002
2,-17.625000,19.375000,-41.437500,1557478836002
4,0.037420,0.020577,-0.002775,1557478836002
-3, 0.733863, 0, 0, 0
1,-0.030129,0.034888,10.299473,1557478836013
2,-17.437500,19.437500,-41.687500,1557478836013
4,0.079570,0.104615,0.006580,1557478836013
-3, 0.731085, 0, 0, 0
1,-0.076327,-0.044580,10.626166,1557478836022
2,-17.312500,19.437500,-41.875000,1557478836022
4,0.132715,0.195756,0.020787,1557478836022
-3, 0.740700, 0, 0, 0
